POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,vaibhav sooryavanshi,227.5,9,0,0,34,37,0,0.0,0,RR
2,jofra archer,218.5,9,14,98,1,0,4,1.0,0,RR
3,abhishek sharma,213.5,8,0,2,36,28,3,0.0,0,SRH
4,kagiso rabada,201.0,8,13,79,3,2,3,0.0,0,GT
5,anshul kamboj,196.0,8,14,75,2,2,2,0.0,0,CSK
6,bhuvneshwar kumar,187.0,8,14,72,1,0,1,0.0,0,RCB
7,prabhsimran singh,180.0,8,0,0,37,17,5,0.5,0,PBKS
8,eshan malinga,178.0,8,14,61,0,0,1,1.5,0,SRH
9,k l rahul,178.0,8,0,0,36,19,2,0.5,0,DC
10,prince yadav,176.0,7,13,77,0,0,2,0.0,0,LSG
11,ishan kishan,172.0,8,0,0,35,16,4,1.0,1,SRH
12,sai sudharsan,162.0,8,0,0,32,17,1,1.0,0,GT
13,jamie overton,162.0,7,9,37,13,6,1,0.0,0,CSK
14,virat kohli,160.5,8,0,0,37,14,4,0.0,0,RCB
15,nitish kumar reddy,160.0,8,5,33,9,14,7,0.0,0,SRH
16,sanju samson,159.0,8,0,0,33,15,3,0.0,1,CSK
17,mohammad shami,158.5,8,7,89,2,3,2,0.0,0,LSG
18,jos buttler,157.5,8,0,0,31,11,10,1.5,0,GT
19,dhruv jurel,152.0,9,0,0,25,10,13,1.5,1,RR
20,priyansh arya,149.5,7,0,0,21,26,0,0.0,0,PBKS
21,yashasvi jaiswal,149.5,9,0,0,36,13,2,0.0,0,RR
22,mohammed siraj,149.5,8,8,86,0,0,3,0.0,0,GT
23,prasidh krishna,149.0,7,12,53,0,0,1,0.5,0,GT
24,shubman gill,148.0,7,0,0,30,14,6,0.0,0,GT
25,shreyas iyer,144.0,8,0,0,18,22,4,0.0,0,PBKS
26,nandre burger,143.5,9,9,78,0,0,1,0.0,0,RR
27,devdutt padikkal,142.5,8,0,0,22,16,9,0.0,0,RCB
28,kartik tyagi,141.5,8,9,62,1,1,3,0.0,0,KKR
29,sunil narine,141.0,7,7,68,2,4,2,0.0,0,KKR
30,heinrich klaasen,138.0,8,0,0,25,14,7,0.0,0,SRH
31,cooper connolly,134.0,8,0,0,24,18,2,0.0,0,PBKS
32,ravi bishnoi,132.5,8,11,40,0,0,5,0.0,0,RR
33,mohsin khan,127.0,4,9,49,0,0,2,0.0,0,LSG
34,vaibhav arora,127.0,8,9,58,0,0,1,0.5,0,KKR
35,arshdeep singh,126.5,8,8,60,0,0,3,0.0,0,PBKS
36,rajat patidar,126.5,8,0,0,12,23,4,0.0,0,RCB
37,rashid khan,125.0,8,8,56,3,0,1,0.0,0,GT
38,krunal pandya,125.0,8,9,45,3,2,1,0.0,0,RCB
39,josh hazlewood,121.5,5,8,55,0,0,3,0.0,0,RCB
40,cameron green,120.0,8,2,18,16,10,4,0.0,0,KKR
41,ravindra jadeja,117.0,9,6,38,11,1,1,0.5,0,RR
42,noor ahmad,115.5,8,7,50,0,1,4,0.0,0,CSK
43,donovan ferreira,109.0,8,1,1,18,10,6,0.0,0,RR
