POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,abhishek sharma,236.5,9,0,2,40,31,4,0.0,0,SRH
2,vaibhav sooryavanshi,227.5,9,0,0,34,37,0,0.0,0,RR
3,bhuvneshwar kumar,227.0,9,17,83,3,0,1,0.0,0,RCB
4,jofra archer,218.5,9,14,98,1,0,4,1.0,0,RR
5,kagiso rabada,218.0,9,14,89,3,2,3,0.0,0,GT
6,anshul kamboj,196.0,8,14,75,2,2,2,0.0,0,CSK
7,eshan malinga,191.0,9,15,67,0,0,1,1.5,0,SRH
8,prabhsimran singh,180.0,8,0,0,37,17,5,0.5,0,PBKS
9,virat kohli,179.0,9,0,0,42,15,5,0.0,0,RCB
10,jos buttler,179.0,9,0,0,33,15,11,1.5,0,GT
11,k l rahul,178.0,8,0,0,36,19,2,0.5,0,DC
12,heinrich klaasen,177.5,9,0,0,32,18,9,0.0,0,SRH
13,nitish kumar reddy,176.5,9,6,35,12,14,7,0.0,0,SRH
14,prince yadav,176.0,7,13,77,0,0,2,0.0,0,LSG
15,shubman gill,175.5,8,0,0,34,17,6,1.0,0,GT
16,ishan kishan,174.5,9,0,0,35,16,5,1.0,1,SRH
17,sai sudharsan,169.5,9,0,0,33,17,3,1.0,0,GT
18,mohammed siraj,168.5,9,9,98,0,0,3,0.0,0,GT
19,devdutt padikkal,164.5,9,0,0,27,18,10,0.0,0,RCB
20,jamie overton,162.0,7,9,37,13,6,1,0.0,0,CSK
21,rashid khan,161.5,9,10,71,4,0,3,0.0,0,GT
22,sanju samson,159.0,8,0,0,33,15,3,0.0,1,CSK
23,mohammad shami,158.5,8,7,89,2,3,2,0.0,0,LSG
24,dhruv jurel,152.0,9,0,0,25,10,13,1.5,1,RR
25,priyansh arya,149.5,7,0,0,21,26,0,0.0,0,PBKS
26,yashasvi jaiswal,149.5,9,0,0,36,13,2,0.0,0,RR
27,prasidh krishna,149.0,7,12,53,0,0,1,0.5,0,GT
28,shreyas iyer,144.0,8,0,0,18,22,4,0.0,0,PBKS
29,nandre burger,143.5,9,9,78,0,0,1,0.0,0,RR
30,kartik tyagi,141.5,8,9,62,1,1,3,0.0,0,KKR
31,sunil narine,141.0,7,7,68,2,4,2,0.0,0,KKR
32,rajat patidar,135.0,9,0,0,14,24,4,0.0,0,RCB
33,cooper connolly,134.0,8,0,0,24,18,2,0.0,0,PBKS
34,ravi bishnoi,132.5,8,11,40,0,0,5,0.0,0,RR
35,josh hazlewood,131.0,6,8,62,0,0,4,0.0,0,RCB
36,ryan rickelton,130.0,6,0,0,19,20,1,0.0,0,MI
37,krunal pandya,127.5,9,9,45,4,2,1,0.0,0,RCB
38,mohsin khan,127.0,4,9,49,0,0,2,0.0,0,LSG
39,vaibhav arora,127.0,8,9,58,0,0,1,0.5,0,KKR
40,arshdeep singh,126.5,8,8,60,0,0,3,0.0,0,PBKS
41,travis head,124.0,9,0,0,26,16,0,0.0,0,SRH
42,cameron green,120.0,8,2,18,16,10,4,0.0,0,KKR
43,ravindra jadeja,117.0,9,6,38,11,1,1,0.5,0,RR
44,noor ahmad,115.5,8,7,50,0,1,4,0.0,0,CSK
45,hardik pandya,115.0,7,4,33,14,4,2,0.0,0,MI
46,suyash sharma,110.0,8,7,61,0,0,0,0.0,0,RCB
47,am ghazanfar,110.0,6,10,40,0,0,0,0.0,0,MI
48,harsh dubey,109.5,7,8,38,2,0,3,0.0,0,SRH
49,donovan ferreira,109.0,8,1,1,18,10,6,0.0,0,RR
50,nitish rana,108.0,6,0,7,21,8,3,1.0,0,DC
51,rinku singh,106.5,8,0,0,20,8,9,0.0,0,KKR
52,tilak varma,105.0,8,0,0,21,8,7,0.0,0,MI
53,aiden markram,103.0,8,0,8,19,10,5,0.0,0,LSG
54,lungisani ngidi,102.5,6,7,47,0,0,0,0.5,0,DC
55,mukesh kumar,102.5,7,5,53,0,0,3,1.0,0,DC
56,phil salt,99.5,6,0,0,16,11,6,0.0,0,RCB
57,rishabh pant,99.5,8,0,0,18,6,8,1.5,0,LSG
58,sakib hussain,98.5,5,8,37,0,0,1,0.0,0,SRH
59,ayush mhatre,98.0,6,0,0,20,12,0,0.0,0,CSK
60,ashok sharma,97.5,6,6,53,0,0,1,0.0,0,GT
61,varun chakaravarthy,97.0,6,7,40,0,0,2,0.0,0,KKR
